date,fx,ffr,cpi,bi
2020-06-22,14209,0.25,107.11588980302922,4.25
2020-06-23,14265,0.25,107.11588980302922,4.25
2020-06-24,14160,0.25,107.11588980302922,4.25
2020-06-25,14231,0.25,107.11588980302922,4.25
2020-06-26,14239,0.25,107.11588980302922,4.25
2020-06-29,14369,0.25,107.11588980302922,4.25
2020-06-30,14302,0.25,107.11588980302922,4.25
2020-07-01,14341,0.25,107.00877391322618,4.25
2020-07-02,14516,0.25,107.00877391322618,4.25
2020-07-03,14566,0.25,107.00877391322618,4.25
2020-07-06,14547,0.25,107.00877391322618,4.25
2020-07-07,14456,0.25,107.00877391322618,4.25
2020-07-08,14460,0.25,107.00877391322618,4.25
2020-07-09,14446,0.25,107.00877391322618,4.25
2020-07-10,14501,0.25,107.00877391322618,4.25
2020-07-13,14486,0.25,107.00877391322618,4.25
2020-07-14,14512,0.25,107.00877391322618,4.25
2020-07-15,14616,0.25,107.00877391322618,4.25
2020-07-16,14632,0.25,107.00877391322618,4.0
2020-07-17,14780,0.25,107.00877391322618,4.0
2020-07-20,14832,0.25,107.00877391322618,4.0
2020-07-21,14813,0.25,107.00877391322618,4.0
2020-07-22,14655,0.25,107.00877391322618,4.0
2020-07-23,14669,0.25,107.00877391322618,4.0
2020-07-24,14614,0.25,107.00877391322618,4.0
2020-07-27,14605,0.25,107.00877391322618,4.0
2020-07-28,14543,0.25,107.00877391322618,4.0
2020-07-29,14570,0.25,107.00877391322618,4.0
2020-07-30,14653,0.25,107.00877391322618,4.0
2020-08-03,14713,0.25,106.95526952626957,4.0
2020-08-04,14697,0.25,106.95526952626957,4.0
2020-08-05,14623,0.25,106.95526952626957,4.0
2020-08-06,14587,0.25,106.95526952626957,4.0
2020-08-07,14647,0.25,106.95526952626957,4.0
2020-08-10,14750,0.25,106.95526952626957,4.0
2020-08-11,14728,0.25,106.95526952626957,4.0
2020-08-12,14777,0.25,106.95526952626957,4.0
2020-08-13,14877,0.25,106.95526952626957,4.0
2020-08-14,14917,0.25,106.95526952626957,4.0
2020-08-18,14907,0.25,106.95526952626957,4.0
2020-08-19,14786,0.25,106.95526952626957,4.0
2020-08-24,14794,0.25,106.95526952626957,4.0
2020-08-25,14632,0.25,106.95526952626957,4.0
2020-08-26,14636,0.25,106.95526952626957,4.0
2020-08-27,14714,0.25,106.95526952626957,4.0
2020-08-28,14702,0.25,106.95526952626957,4.0
2020-08-31,14554,0.25,106.95526952626957,4.0
2020-09-01,14615,0.25,106.90179189150643,4.0
2020-09-02,14804,0.25,106.90179189150643,4.0
2020-09-03,14818,0.25,106.90179189150643,4.0
2020-09-04,14792,0.25,106.90179189150643,4.0
2020-09-07,14754,0.25,106.90179189150643,4.0
2020-09-08,14798,0.25,106.90179189150643,4.0
2020-09-09,14853,0.25,106.90179189150643,4.0
2020-09-10,14871,0.25,106.90179189150643,4.0
2020-09-11,14979,0.25,106.90179189150643,4.0
2020-09-14,14974,0.25,106.90179189150643,4.0
2020-09-15,14870,0.25,106.90179189150643,4.0
2020-09-16,14844,0.25,106.90179189150643,4.0
2020-09-17,14878,0.25,106.90179189150643,4.0
2020-09-18,14768,0.25,106.90179189150643,4.0
2020-09-21,14723,0.25,106.90179189150643,4.0
2020-09-22,14782,0.25,106.90179189150643,4.0
2020-09-23,14835,0.25,106.90179189150643,4.0
2020-09-24,14949,0.25,106.90179189150643,4.0
2020-09-25,14951,0.25,106.90179189150643,4.0
2020-09-28,14959,0.25,106.90179189150643,4.0
2020-09-29,14920,0.25,106.90179189150643,4.0
2020-09-30,14918,0.25,106.90179189150643,4.0
2020-10-01,14876,0.25,106.97662314583047,4.0
2020-10-02,14890,0.25,106.97662314583047,4.0
2020-10-05,14867,0.25,106.97662314583047,4.0
2020-10-06,14712,0.25,106.97662314583047,4.0
2020-10-07,14784,0.25,106.97662314583047,4.0
2020-10-08,14750,0.25,106.97662314583047,4.0
2020-10-09,14737,0.25,106.97662314583047,4.0
2020-10-12,14746,0.25,106.97662314583047,4.0
2020-10-13,14793,0.25,106.97662314583047,4.0
2020-10-14,14780,0.25,106.97662314583047,4.0
2020-10-15,14760,0.25,106.97662314583047,4.0
2020-10-16,14766,0.25,106.97662314583047,4.0
2020-10-19,14741,0.25,106.97662314583047,4.0
2020-10-20,14729,0.25,106.97662314583047,4.0
2020-10-21,14658,0.25,106.97662314583047,4.0
2020-10-22,14697,0.25,106.97662314583047,4.0
2020-10-23,14738,0.25,106.97662314583047,4.0
2020-10-26,14697,0.25,106.97662314583047,4.0
2020-10-27,14690,0.25,106.97662314583047,4.0
2020-11-02,14718,0.25,107.27615769063878,4.0
2020-11-03,14609,0.25,107.27615769063878,4.0
2020-11-04,14557,0.25,107.27615769063878,4.0
2020-11-05,14439,0.25,107.27615769063878,4.0
2020-11-06,14321,0.25,107.27615769063878,4.0
2020-11-09,14172,0.25,107.27615769063878,4.0
2020-11-10,14015,0.25,107.27615769063878,4.0
2020-11-11,14076,0.25,107.27615769063878,4.0
2020-11-12,14187,0.25,107.27615769063878,4.0
2020-11-13,14222,0.25,107.27615769063878,4.0
2020-11-16,14139,0.25,107.27615769063878,4.0
2020-11-17,14073,0.25,107.27615769063878,4.0
2020-11-18,14118,0.25,107.27615769063878,4.0
2020-11-19,14167,0.25,107.27615769063878,3.75
2020-11-20,14228,0.25,107.27615769063878,3.75
2020-11-23,14164,0.25,107.27615769063878,3.75
2020-11-24,14196,0.25,107.27615769063878,3.75
2020-11-25,14169,0.25,107.27615769063878,3.75
2020-11-26,14130,0.25,107.27615769063878,3.75
2020-11-27,14145,0.25,107.27615769063878,3.75
2020-11-30,14128,0.25,107.27615769063878,3.75
2020-12-01,14178,0.25,107.75890040024665,3.75
2020-12-02,14164,0.25,107.75890040024665,3.75
2020-12-03,14177,0.25,107.75890040024665,3.75
2020-12-04,14182,0.25,107.75890040024665,3.75
2020-12-07,14135,0.25,107.75890040024665,3.75
2020-12-08,14164,0.25,107.75890040024665,3.75
2020-12-10,14130,0.25,107.75890040024665,3.75
2020-12-11,14102,0.25,107.75890040024665,3.75
2020-12-14,14158,0.25,107.75890040024665,3.75
2020-12-15,14171,0.25,107.75890040024665,3.75
2020-12-16,14151,0.25,107.75890040024665,3.75
2020-12-17,14152,0.25,107.75890040024665,3.75
2020-12-18,14146,0.25,107.75890040024665,3.75
2020-12-21,14180,0.25,107.75890040024665,3.75
2020-12-22,14218,0.25,107.75890040024665,3.75
2020-12-23,14282,0.25,107.75890040024665,3.75
2020-12-28,14184,0.25,107.75890040024665,3.75
2020-12-29,14169,0.25,107.75890040024665,3.75
2020-12-30,14105,0.25,107.75890040024665,3.75
2021-01-04,13903,0.25,108.03907354128728,3.75
2021-01-05,13945,0.25,108.03907354128728,3.75
2021-01-06,13926,0.25,108.03907354128728,3.75
2021-01-07,13938,0.25,108.03907354128728,3.75
2021-01-08,14058,0.25,108.03907354128728,3.75
2021-01-11,14155,0.25,108.03907354128728,3.75
2021-01-12,14231,0.25,108.03907354128728,3.75
2021-01-13,14109,0.25,108.03907354128728,3.75
2021-01-14,14119,0.25,108.03907354128728,3.75
2021-01-15,14068,0.25,108.03907354128728,3.75
2021-01-18,14080,0.25,108.03907354128728,3.75
2021-01-19,14086,0.25,108.03907354128728,3.75
2021-01-20,14065,0.25,108.03907354128728,3.75
2021-01-21,14039,0.25,108.03907354128728,3.75
2021-01-22,14054,0.25,108.03907354128728,3.75
2021-01-25,14082,0.25,108.03907354128728,3.75
2021-01-26,14086,0.25,108.03907354128728,3.75
2021-01-27,14091,0.25,108.03907354128728,3.75
2021-01-28,14119,0.25,108.03907354128728,3.75
2021-01-29,14084,0.25,108.03907354128728,3.75
2021-02-01,14042,0.25,108.14711261482854,3.75
2021-02-02,14044,0.25,108.14711261482854,3.75
2021-02-03,14017,0.25,108.14711261482854,3.75
2021-02-04,14036,0.25,108.14711261482854,3.75
2021-02-05,14062,0.25,108.14711261482854,3.75
2021-02-08,14000,0.25,108.14711261482854,3.75
2021-02-09,14000,0.25,108.14711261482854,3.75
2021-02-10,13989,0.25,108.14711261482854,3.75
2021-02-11,14011,0.25,108.14711261482854,3.75
2021-02-15,13946,0.25,108.14711261482854,3.75
2021-02-16,13875,0.25,108.14711261482854,3.75
2021-02-17,14019,0.25,108.14711261482854,3.75
2021-02-18,14059,0.25,108.14711261482854,3.5
2021-02-19,14085,0.25,108.14711261482854,3.5
2021-02-22,14098,0.25,108.14711261482854,3.5
2021-02-23,14126,0.25,108.14711261482854,3.5
2021-02-24,14089,0.25,108.14711261482854,3.5
2021-02-25,14104,0.25,108.14711261482854,3.5
2021-02-26,14229,0.25,108.14711261482854,3.5
2021-03-01,14300,0.25,108.2336303049204,3.5
2021-03-02,14307,0.25,108.2336303049204,3.5
2021-03-03,14334,0.25,108.2336303049204,3.5
2021-03-04,14299,0.25,108.2336303049204,3.5
2021-03-05,14371,0.25,108.2336303049204,3.5
2021-03-08,14390,0.25,108.2336303049204,3.5
2021-03-09,14468,0.25,108.2336303049204,3.5
2021-03-10,14421,0.25,108.2336303049204,3.5
2021-03-12,14371,0.25,108.2336303049204,3.5
2021-03-15,14418,0.25,108.2336303049204,3.5
2021-03-16,14424,0.25,108.2336303049204,3.5
2021-03-17,14459,0.25,108.2336303049204,3.5
2021-03-18,14412,0.25,108.2336303049204,3.5
2021-03-19,14476,0.25,108.2336303049204,3.5
2021-03-22,14456,0.25,108.2336303049204,3.5
2021-03-23,14421,0.25,108.2336303049204,3.5
2021-03-24,14455,0.25,108.2336303049204,3.5
2021-03-25,14464,0.25,108.2336303049204,3.5
2021-03-26,14446,0.25,108.2336303049204,3.5
2021-03-29,14434,0.25,108.2336303049204,3.5
2021-03-30,14481,0.25,108.2336303049204,3.5
2021-03-31,14572,0.25,108.2336303049204,3.5
2021-04-01,14577,0.25,108.3743340243168,3.5
2021-04-05,14533,0.25,108.3743340243168,3.5
2021-04-06,14519,0.25,108.3743340243168,3.5
2021-04-07,14513,0.25,108.3743340243168,3.5
2021-04-08,14580,0.25,108.3743340243168,3.5
2021-04-09,14580,0.25,108.3743340243168,3.5
2021-04-12,14631,0.25,108.3743340243168,3.5
2021-04-13,14648,0.25,108.3743340243168,3.5
2021-04-14,14633,0.25,108.3743340243168,3.5
2021-04-15,14646,0.25,108.3743340243168,3.5
2021-04-16,14592,0.25,108.3743340243168,3.5
2021-04-19,14568,0.25,108.3743340243168,3.5
2021-04-20,14508,0.25,108.3743340243168,3.5
2021-04-21,14549,0.25,108.3743340243168,3.5
2021-04-22,14530,0.25,108.3743340243168,3.5
2021-04-23,14548,0.25,108.3743340243168,3.5
2021-04-26,14489,0.25,108.3743340243168,3.5
2021-04-27,14497,0.25,108.3743340243168,3.5
2021-04-28,14510,0.25,108.3743340243168,3.5
2021-04-29,14468,0.25,108.3743340243168,3.5
2021-04-30,14453,0.25,108.3743340243168,3.5
2021-05-03,14467,0.25,108.72113189319461,3.5
2021-05-04,14431,0.25,108.72113189319461,3.5
2021-05-05,14439,0.25,108.72113189319461,3.5
2021-05-06,14364,0.25,108.72113189319461,3.5
2021-05-07,14289,0.25,108.72113189319461,3.5
2021-05-10,14198,0.25,108.72113189319461,3.5
2021-05-11,14203,0.25,108.72113189319461,3.5
2021-05-17,14284,0.25,108.72113189319461,3.5
2021-05-18,14300,0.25,108.72113189319461,3.5
2021-05-19,14313,0.25,108.72113189319461,3.5
2021-05-20,14396,0.25,108.72113189319461,3.5
2021-05-21,14375,0.25,108.72113189319461,3.5
2021-05-24,14362,0.25,108.72113189319461,3.5
2021-05-25,14335,0.25,108.72113189319461,3.5
2021-05-27,14312,0.25,108.72113189319461,3.5
2021-05-28,14310,0.25,108.72113189319461,3.5
2021-05-31,14292,0.25,108.72113189319461,3.5
2021-06-02,14276,0.25,108.5471780821655,3.5
2021-06-03,14297,0.25,108.5471780821655,3.5
2021-06-04,14316,0.25,108.5471780821655,3.5
2021-06-07,14271,0.25,108.5471780821655,3.5
2021-06-08,14262,0.25,108.5471780821655,3.5
2021-06-09,14262,0.25,108.5471780821655,3.5
2021-06-10,14240,0.25,108.5471780821655,3.5
2021-06-11,14206,0.25,108.5471780821655,3.5
2021-06-14,14222,0.25,108.5471780821655,3.5
2021-06-15,14244,0.25,108.5471780821655,3.5
2021-06-16,14257,0.25,108.5471780821655,3.5
2021-06-17,14378,0.25,108.5471780821655,3.5
2021-06-18,14403,0.25,108.5471780821655,3.5
2021-06-21,14453,0.25,108.5471780821655,3.5
2021-06-22,14421,0.25,108.5471780821655,3.5
2021-06-23,14454,0.25,108.5471780821655,3.5
2021-06-24,14462,0.25,108.5471780821655,3.5
2021-06-25,14447,0.25,108.5471780821655,3.5
2021-06-28,14472,0.25,108.5471780821655,3.5
2021-06-29,14496,0.25,108.5471780821655,3.5
2021-06-30,14542,0.25,108.5471780821655,3.5
2021-07-01,14539,0.25,108.63401582463122,3.5
2021-07-02,14564,0.25,108.63401582463122,3.5
2021-07-05,14482,0.25,108.63401582463122,3.5
2021-07-06,14468,0.25,108.63401582463122,3.5
2021-07-07,14500,0.25,108.63401582463122,3.5
2021-07-08,14548,0.25,108.63401582463122,3.5
2021-07-09,14548,0.25,108.63401582463122,3.5
2021-07-12,14486,0.25,108.63401582463122,3.5
2021-07-13,14486,0.25,108.63401582463122,3.5
2021-07-14,14493,0.25,108.63401582463122,3.5
2021-07-15,14503,0.25,108.63401582463122,3.5
2021-07-16,14517,0.25,108.63401582463122,3.5
2021-07-19,14524,0.25,108.63401582463122,3.5
2021-07-21,14554,0.25,108.63401582463122,3.5
2021-07-22,14508,0.25,108.63401582463122,3.5
2021-07-23,14501,0.25,108.63401582463122,3.5
2021-07-26,14494,0.25,108.63401582463122,3.5
2021-07-27,14489,0.25,108.63401582463122,3.5
2021-07-28,14498,0.25,108.63401582463122,3.5
2021-07-29,14491,0.25,108.63401582463122,3.5
2021-07-30,14462,0.25,108.63401582463122,3.5
2021-08-02,14456,0.25,108.66660602937861,3.5
2021-08-03,14362,0.25,108.66660602937861,3.5
2021-08-04,14324,0.25,108.66660602937861,3.5
2021-08-05,14342,0.25,108.66660602937861,3.5
2021-08-06,14369,0.25,108.66660602937861,3.5
2021-08-09,14378,0.25,108.66660602937861,3.5
2021-08-10,14397,0.25,108.66660602937861,3.5
2021-08-12,14389,0.25,108.66660602937861,3.5
2021-08-13,14388,0.25,108.66660602937861,3.5
2021-08-16,14383,0.25,108.66660602937861,3.5
2021-08-18,14384,0.25,108.66660602937861,3.5
2021-08-19,14414,0.25,108.66660602937861,3.5
2021-08-20,14464,0.25,108.66660602937861,3.5
2021-08-23,14415,0.25,108.66660602937861,3.5
2021-08-24,14391,0.25,108.66660602937861,3.5
2021-08-25,14408,0.25,108.66660602937861,3.5
2021-08-26,14423,0.25,108.66660602937861,3.5
2021-08-27,14431,0.25,108.66660602937861,3.5
2021-08-30,14374,0.25,108.66660602937861,3.5
2021-08-31,14306,0.25,108.66660602937861,3.5
2021-09-01,14284,0.25,108.62313938696686,3.5
2021-09-02,14281,0.25,108.62313938696686,3.5
2021-09-03,14261,0.25,108.62313938696686,3.5
2021-09-06,14239,0.25,108.62313938696686,3.5
2021-09-07,14195,0.25,108.62313938696686,3.5
2021-09-08,14266,0.25,108.62313938696686,3.5
2021-09-09,14272,0.25,108.62313938696686,3.5
2021-09-10,14225,0.25,108.62313938696686,3.5
2021-09-13,14260,0.25,108.62313938696686,3.5
2021-09-14,14257,0.25,108.62313938696686,3.5
2021-09-15,14252,0.25,108.62313938696686,3.5
2021-09-16,14238,0.25,108.62313938696686,3.5
2021-09-17,14233,0.25,108.62313938696686,3.5
2021-09-20,14251,0.25,108.62313938696686,3.5
2021-09-21,14244,0.25,108.62313938696686,3.5
2021-09-22,14249,0.25,108.62313938696686,3.5
2021-09-23,14256,0.25,108.62313938696686,3.5
2021-09-24,14250,0.25,108.62313938696686,3.5
2021-09-27,14258,0.25,108.62313938696686,3.5
2021-09-28,14269,0.25,108.62313938696686,3.5
2021-09-29,14307,0.25,108.62313938696686,3.5
2021-09-30,14321,0.25,108.62313938696686,3.5
2021-10-01,14315,0.25,108.75348715423124,3.5
2021-10-04,14276,0.25,108.75348715423124,3.5
2021-10-05,14260,0.25,108.75348715423124,3.5
2021-10-06,14245,0.25,108.75348715423124,3.5
2021-10-07,14238,0.25,108.75348715423124,3.5
2021-10-08,14225,0.25,108.75348715423124,3.5
2021-10-11,14210,0.25,108.75348715423124,3.5
2021-10-12,14217,0.25,108.75348715423124,3.5
2021-10-13,14221,0.25,108.75348715423124,3.5
2021-10-14,14155,0.25,108.75348715423124,3.5
2021-10-15,14084,0.25,108.75348715423124,3.5
2021-10-18,14096,0.25,108.75348715423124,3.5
2021-10-19,14080,0.25,108.75348715423124,3.5
2021-10-21,14133,0.25,108.75348715423124,3.5
2021-10-22,14162,0.25,108.75348715423124,3.5
2021-10-25,14183,0.25,108.75348715423124,3.5
2021-10-26,14165,0.25,108.75348715423124,3.5
2021-10-27,14184,0.25,108.75348715423124,3.5
2021-10-28,14199,0.25,108.75348715423124,3.5
2021-10-29,14171,0.25,108.75348715423124,3.5
2021-11-01,14235,0.25,109.1558750567019,3.5
2021-11-02,14261,0.25,109.1558750567019,3.5
2021-11-03,14301,0.25,109.1558750567019,3.5
2021-11-04,14327,0.25,109.1558750567019,3.5
2021-11-05,14374,0.25,109.1558750567019,3.5
2021-11-08,14268,0.25,109.1558750567019,3.5
2021-11-09,14233,0.25,109.1558750567019,3.5
2021-11-10,14253,0.25,109.1558750567019,3.5
2021-11-11,14288,0.25,109.1558750567019,3.5
2021-11-12,14243,0.25,109.1558750567019,3.5
2021-11-15,14206,0.25,109.1558750567019,3.5
2021-11-16,14211,0.25,109.1558750567019,3.5
2021-11-17,14259,0.25,109.1558750567019,3.5
2021-11-18,14231,0.25,109.1558750567019,3.5
2021-11-19,14237,0.25,109.1558750567019,3.5
2021-11-22,14255,0.25,109.1558750567019,3.5
2021-11-23,14272,0.25,109.1558750567019,3.5
2021-11-24,14272,0.25,109.1558750567019,3.5
2021-11-25,14280,0.25,109.1558750567019,3.5
2021-11-26,14280,0.25,109.1558750567019,3.5
2021-11-29,14340,0.25,109.1558750567019,3.5
2021-11-30,14320,0.25,109.1558750567019,3.5
2021-12-01,14353,0.25,109.77806354452511,3.5
2021-12-02,14378,0.25,109.77806354452511,3.5
2021-12-03,14408,0.25,109.77806354452511,3.5
2021-12-06,14441,0.25,109.77806354452511,3.5
2021-12-07,14408,0.25,109.77806354452511,3.5
2021-12-08,14348,0.25,109.77806354452511,3.5
2021-12-09,14351,0.25,109.77806354452511,3.5
2021-12-10,14378,0.25,109.77806354452511,3.5
2021-12-13,14346,0.25,109.77806354452511,3.5
2021-12-14,14348,0.25,109.77806354452511,3.5
2021-12-15,14337,0.25,109.77806354452511,3.5
2021-12-16,14343,0.25,109.77806354452511,3.5
2021-12-17,14343,0.25,109.77806354452511,3.5
2021-12-20,14384,0.25,109.77806354452511,3.5
2021-12-21,14349,0.25,109.77806354452511,3.5
2021-12-22,14264,0.25,109.77806354452511,3.5
2021-12-23,14251,0.25,109.77806354452511,3.5
2021-12-24,14219,0.25,109.77806354452511,3.5
2021-12-27,14225,0.25,109.77806354452511,3.5
2021-12-28,14237,0.25,109.77806354452511,3.5
2021-12-29,14265,0.25,109.77806354452511,3.5
2021-12-30,14269,0.25,109.77806354452511,3.5
2021-12-31,14278,0.25,109.77806354452511,3.5
2022-01-03,14270,0.25,110.39282070037446,3.5
2022-01-04,14310,0.25,110.39282070037446,3.5
2022-01-05,14365,0.25,110.39282070037446,3.5
2022-01-06,14396,0.25,110.39282070037446,3.5
2022-01-07,14360,0.25,110.39282070037446,3.5
2022-01-10,14323,0.25,110.39282070037446,3.5
2022-01-11,14299,0.25,110.39282070037446,3.5
2022-01-12,14302,0.25,110.39282070037446,3.5
2022-01-13,14311,0.25,110.39282070037446,3.5
2022-01-14,14310,0.25,110.39282070037446,3.5
2022-01-17,14323,0.25,110.39282070037446,3.5
2022-01-18,14325,0.25,110.39282070037446,3.5
2022-01-19,14370,0.25,110.39282070037446,3.5
2022-01-20,14354,0.25,110.39282070037446,3.5
2022-01-21,14347,0.25,110.39282070037446,3.5
2022-01-24,14327,0.25,110.39282070037446,3.5
2022-01-25,14358,0.25,110.39282070037446,3.5
2022-01-26,14346,0.25,110.39282070037446,3.5
2022-01-27,14385,0.25,110.39282070037446,3.5
2022-01-28,14381,0.25,110.39282070037446,3.5
2022-01-31,14392,0.25,110.39282070037446,3.5
2022-02-02,14347,0.25,110.37074213623438,3.5
2022-02-03,14381,0.25,110.37074213623438,3.5
2022-02-04,14376,0.25,110.37074213623438,3.5
2022-02-07,14404,0.25,110.37074213623438,3.5
2022-02-08,14385,0.25,110.37074213623438,3.5
2022-02-09,14366,0.25,110.37074213623438,3.5
2022-02-10,14344,0.25,110.37074213623438,3.5
2022-02-11,14359,0.25,110.37074213623438,3.5
2022-02-14,14338,0.25,110.37074213623438,3.5
2022-02-15,14292,0.25,110.37074213623438,3.5
2022-02-16,14278,0.25,110.37074213623438,3.5
2022-02-17,14301,0.25,110.37074213623438,3.5
2022-02-18,14339,0.25,110.37074213623438,3.5
2022-02-21,14329,0.25,110.37074213623438,3.5
2022-02-22,14362,0.25,110.37074213623438,3.5
2022-02-23,14355,0.25,110.37074213623438,3.5
2022-02-24,14371,0.25,110.37074213623438,3.5
2022-02-25,14369,0.25,110.37074213623438,3.5
2022-03-01,14350,0.25,111.09918903433353,3.5
2022-03-02,14373,0.25,111.09918903433353,3.5
2022-03-04,14383,0.25,111.09918903433353,3.5
2022-03-07,14411,0.25,111.09918903433353,3.5
2022-03-08,14394,0.25,111.09918903433353,3.5
2022-03-09,14371,0.25,111.09918903433353,3.5
2022-03-10,14298,0.25,111.09918903433353,3.5
2022-03-11,14306,0.25,111.09918903433353,3.5
2022-03-14,14328,0.25,111.09918903433353,3.5
2022-03-15,14321,0.25,111.09918903433353,3.5
2022-03-16,14311,0.25,111.09918903433353,3.5
2022-03-17,14290,0.5,111.09918903433353,3.5
2022-03-18,14340,0.5,111.09918903433353,3.5
2022-03-21,14341,0.5,111.09918903433353,3.5
2022-03-22,14358,0.5,111.09918903433353,3.5
2022-03-23,14351,0.5,111.09918903433353,3.5
2022-03-24,14361,0.5,111.09918903433353,3.5
2022-03-25,14341,0.5,111.09918903433353,3.5
2022-03-28,14360,0.5,111.09918903433353,3.5
2022-03-29,14364,0.5,111.09918903433353,3.5
2022-03-30,14349,0.5,111.09918903433353,3.5
2022-03-31,14357,0.5,111.09918903433353,3.5
2022-04-01,14364,0.5,112.1546313301597,3.5
2022-04-04,14362,0.5,112.1546313301597,3.5
2022-04-05,14348,0.5,112.1546313301597,3.5
2022-04-06,14364,0.5,112.1546313301597,3.5
2022-04-07,14359,0.5,112.1546313301597,3.5
2022-04-08,14365,0.5,112.1546313301597,3.5
2022-04-11,14370,0.5,112.1546313301597,3.5
2022-04-12,14364,0.5,112.1546313301597,3.5
2022-04-13,14359,0.5,112.1546313301597,3.5
2022-04-14,14349,0.5,112.1546313301597,3.5
2022-04-18,14356,0.5,112.1546313301597,3.5
2022-04-19,14347,0.5,112.1546313301597,3.5
2022-04-20,14351,0.5,112.1546313301597,3.5
2022-04-21,14348,0.5,112.1546313301597,3.5
2022-04-22,14361,0.5,112.1546313301597,3.5
2022-04-25,14452,0.5,112.1546313301597,3.5
2022-04-26,14412,0.5,112.1546313301597,3.5
2022-04-27,14418,0.5,112.1546313301597,3.5
2022-04-28,14480,0.5,112.1546313301597,3.5
2022-05-09,14534,1.0,112.60324985548034,3.5
2022-05-10,14546,1.0,112.60324985548034,3.5
2022-05-11,14546,1.0,112.60324985548034,3.5
2022-05-12,14585,1.0,112.60324985548034,3.5
2022-05-13,14619,1.0,112.60324985548034,3.5
2022-05-17,14651,1.0,112.60324985548034,3.5
2022-05-18,14682,1.0,112.60324985548034,3.5
2022-05-19,14731,1.0,112.60324985548034,3.5
2022-05-20,14661,1.0,112.60324985548034,3.5
2022-05-23,14665,1.0,112.60324985548034,3.5
2022-05-24,14653,1.0,112.60324985548034,3.5
2022-05-25,14645,1.0,112.60324985548034,3.5
2022-05-27,14578,1.0,112.60324985548034,3.5
2022-05-30,14544,1.0,112.60324985548034,3.5
2022-05-31,14592,1.0,112.60324985548034,3.5
2022-06-02,14526,1.0,113.29012967959878,3.5
2022-06-03,14431,1.0,113.29012967959878,3.5
2022-06-06,14462,1.0,113.29012967959878,3.5
2022-06-07,14464,1.0,113.29012967959878,3.5
2022-06-08,14477,1.0,113.29012967959878,3.5
2022-06-09,14555,1.0,113.29012967959878,3.5
2022-06-10,14569,1.0,113.29012967959878,3.5
2022-06-13,14672,1.0,113.29012967959878,3.5
2022-06-14,14729,1.0,113.29012967959878,3.5
